,fl_date,mkt_carrier_fl_num,origin_airport_id,dest_airport_id,carrier,origin,destination,distance,crs_dep_time,crs_arr_time,taxi_out,day_of_week,day_of_month,month,arr_delay,binary_delay,avg_month_payload_carrier,avg_month_psngr_carrier,avg_domest_cost_month_carrier,avg_domest_gallons_month_carrier,avg_dep_scheduled_monthly_airport
10733,2018-05-16,271,12191,10397,Southwest Airlines,"Houston, TX","Atlanta, GA",696,1215,1515,10.0,2,16,5,30,1,1171800.0,5996.640851887706,327303482.0,175047875.0,5464
10734,2018-05-29,1439,12191,10397,Delta Airlines,"Houston, TX","Atlanta, GA",696,640,934,17.0,1,29,5,3,1,1094720.0,6025.476780185759,372431466.0,172868906.0,5464
10735,2018-05-06,1439,12191,10397,Delta Airlines,"Houston, TX","Atlanta, GA",696,640,934,13.0,6,6,5,-4,0,1094720.0,6025.476780185759,372431466.0,172868906.0,5464
10736,2018-01-12,6114,13232,14107,Southwest Airlines,"Chicago, IL","Phoenix, AZ",1444,2035,2330,23.0,4,12,1,-22,0,607600.0,3683.688028169014,288448797.0,161332466.0,6561
10737,2018-01-06,4377,13232,10397,Southwest Airlines,"Chicago, IL","Atlanta, GA",591,835,1130,14.0,5,6,1,23,1,607600.0,3683.688028169014,288448797.0,161332466.0,6561
10738,2019-01-24,696,13232,10721,Southwest Airlines,"Chicago, IL","Boston, MA",861,700,1015,15.0,3,24,1,-6,0,607600.0,3683.688028169014,288448797.0,161332466.0,6561
10739,2019-01-06,4475,13232,14747,Southwest Airlines,"Chicago, IL","Seattle, WA",1733,1910,2155,14.0,6,6,1,35,1,607600.0,3683.688028169014,288448797.0,161332466.0,6561
10740,2018-01-02,1177,13232,12953,Southwest Airlines,"Chicago, IL","New York, NY",725,1500,1800,19.0,1,2,1,20,1,607600.0,3683.688028169014,288448797.0,161332466.0,6561
10741,2019-01-08,576,13232,14747,Southwest Airlines,"Chicago, IL","Seattle, WA",1733,855,1135,9.0,1,8,1,-4,0,607600.0,3683.688028169014,288448797.0,161332466.0,6561
10742,2019-01-10,1449,13232,12889,Southwest Airlines,"Chicago, IL","Las Vegas, NV",1521,640,845,9.0,3,10,1,-17,0,607600.0,3683.688028169014,288448797.0,161332466.0,6561
10743,2018-01-19,1632,13232,13204,Southwest Airlines,"Chicago, IL","Orlando, FL",990,1000,1330,9.0,4,19,1,-4,0,607600.0,3683.688028169014,288448797.0,161332466.0,6561
10744,2018-01-26,459,13232,11433,Southwest Airlines,"Chicago, IL","Detroit, MI",228,1335,1545,14.0,4,26,1,-11,0,607600.0,3683.688028169014,288448797.0,161332466.0,6561
10745,2018-01-03,1941,13232,12889,Southwest Airlines,"Chicago, IL","Las Vegas, NV",1521,2135,2345,11.0,2,3,1,-2,0,607600.0,3683.688028169014,288448797.0,161332466.0,6561
10746,2018-01-28,5772,13232,10397,Southwest Airlines,"Chicago, IL","Atlanta, GA",591,805,1055,7.0,6,28,1,-5,0,607600.0,3683.688028169014,288448797.0,161332466.0,6561
10747,2019-01-14,258,13232,12889,Southwest Airlines,"Chicago, IL","Las Vegas, NV",1521,2110,2320,18.0,0,14,1,-11,0,607600.0,3683.688028169014,288448797.0,161332466.0,6561
10748,2019-01-12,3812,13232,14107,Southwest Airlines,"Chicago, IL","Phoenix, AZ",1444,650,955,8.0,5,12,1,-33,0,607600.0,3683.688028169014,288448797.0,161332466.0,6561
10749,2018-10-20,2103,12266,13204,United Airlines,"Houston, TX","Orlando, FL",854,2009,2326,33.0,5,20,10,8,1,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10750,2018-10-18,1579,12266,14747,United Airlines,"Houston, TX","Seattle, WA",1874,735,1018,24.0,3,18,10,-17,0,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10751,2018-10-30,1553,12266,11278,United Airlines,"Houston, TX","Washington, DC",1208,1810,2205,13.0,1,30,10,-8,0,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10752,2019-10-23,545,12266,10721,United Airlines,"Houston, TX","Boston, MA",1597,1850,2338,16.0,2,23,10,-38,0,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10753,2019-10-27,1980,12266,13204,United Airlines,"Houston, TX","Orlando, FL",854,1155,1513,17.0,6,27,10,-9,0,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10754,2018-10-19,1888,12266,10721,United Airlines,"Houston, TX","Boston, MA",1597,1945,30,32.0,4,19,10,4,1,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10755,2018-10-13,1115,12266,14107,United Airlines,"Houston, TX","Phoenix, AZ",1009,1815,1858,18.0,5,13,10,20,1,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10756,2018-10-17,1160,12266,13930,United Airlines,"Houston, TX","Chicago, IL",925,1155,1429,13.0,2,17,10,5,1,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10757,2018-10-16,1117,12266,12892,United Airlines,"Houston, TX","Los Angeles, CA",1379,1220,1346,57.0,1,16,10,43,1,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10758,2018-10-19,488,12266,12953,United Airlines,"Houston, TX","New York, NY",1416,1455,1923,12.0,4,19,10,-21,0,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10759,2019-10-03,1586,12266,11618,United Airlines,"Houston, TX","Newark, NJ",1400,2130,153,13.0,3,3,10,-19,0,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10760,2019-10-22,1156,12266,11278,United Airlines,"Houston, TX","Washington, DC",1208,1645,2048,26.0,1,22,10,18,1,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10761,2018-10-16,678,12266,14107,United Airlines,"Houston, TX","Phoenix, AZ",1009,1435,1512,32.0,1,16,10,16,1,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10762,2018-10-08,1612,12266,14100,United Airlines,"Houston, TX","Philadelphia, PA",1325,1817,2238,19.0,0,8,10,-17,0,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10763,2018-10-21,1895,12266,14107,United Airlines,"Houston, TX","Phoenix, AZ",1009,938,1021,15.0,6,21,10,-15,0,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10764,2019-10-27,1185,12266,14747,United Airlines,"Houston, TX","Seattle, WA",1874,750,1042,17.0,6,27,10,-21,0,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10765,2018-10-12,1169,12266,12892,United Airlines,"Houston, TX","Los Angeles, CA",1379,746,932,26.0,4,12,10,-2,0,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10766,2019-10-18,1284,12266,12953,United Airlines,"Houston, TX","New York, NY",1416,1729,2200,26.0,4,18,10,45,1,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10767,2019-10-17,1115,12266,14107,United Airlines,"Houston, TX","Phoenix, AZ",1009,1835,1922,15.0,3,17,10,-13,0,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10768,2019-10-01,2131,12266,13930,United Airlines,"Houston, TX","Chicago, IL",925,2005,2250,24.0,1,1,10,-11,0,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10769,2018-10-21,1844,12266,14771,United Airlines,"Houston, TX","San Francisco, CA",1635,1944,2149,13.0,6,21,10,-8,0,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10770,2018-10-24,274,12266,14771,United Airlines,"Houston, TX","San Francisco, CA",1635,734,955,11.0,2,24,10,-9,0,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10771,2019-10-06,437,12266,11292,United Airlines,"Houston, TX","Denver, CO",862,1808,1940,34.0,6,6,10,30,1,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10772,2019-10-15,2155,12266,13930,United Airlines,"Houston, TX","Chicago, IL",925,1820,2105,23.0,1,15,10,-26,0,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10773,2019-10-27,1125,12266,11618,United Airlines,"Houston, TX","Newark, NJ",1400,1630,2051,27.0,6,27,10,37,1,412447.5,3038.8023872679046,220740688.5,137243446.5,18037
10774,2018-10-02,1804,12266,11057,American Airlines,"Houston, TX","Charlotte, NC",912,848,1215,14.0,1,2,10,-7,0,1237150.0,6446.595129375952,287825202.0,180636764.5,18037
10775,2018-10-11,1845,12266,11298,American Airlines,"Houston, TX","Dallas/Fort Worth, TX",224,815,935,13.0,3,11,10,-14,0,1237150.0,6446.595129375952,287825202.0,180636764.5,18037
10776,2018-10-08,2676,12266,10397,Delta Airlines,"Houston, TX","Atlanta, GA",689,600,903,12.0,0,8,10,-9,0,947905.0,5459.350867052023,317003671.0,167112292.0,18037
10777,2019-10-15,2249,12266,14869,Delta Airlines,"Houston, TX","Salt Lake City, UT",1195,640,850,14.0,1,15,10,-13,0,947905.0,5459.350867052023,317003671.0,167112292.0,18037
10778,2019-10-14,2118,12266,12953,Delta Airlines,"Houston, TX","New York, NY",1416,945,1417,13.0,0,14,10,-9,0,947905.0,5459.350867052023,317003671.0,167112292.0,18037
10779,2018-10-22,3638,12266,11433,Republic Airways,"Houston, TX","Detroit, MI",1075,735,1123,14.0,0,22,10,-15,0,305242.0,1548.4276315789473,14775468.0,10410132.0,18037
10780,2018-10-23,3695,12266,11278,Republic Airways,"Houston, TX","Washington, DC",1208,711,1134,11.0,1,23,10,-37,0,305242.0,1548.4276315789473,14775468.0,10410132.0,18037
10781,2018-10-07,327,12266,12892,Spirit Airlines,"Houston, TX","Los Angeles, CA",1379,1540,1712,11.0,6,7,10,-5,0,546000.0,3048.0645756457566,45261789.0,25217130.5,18037
10782,2019-10-12,1098,12266,13204,Spirit Airlines,"Houston, TX","Orlando, FL",854,1458,1820,16.0,5,12,10,-4,0,546000.0,3048.0645756457566,45261789.0,25217130.5,18037
10783,2018-10-11,193,12266,12889,Spirit Airlines,"Houston, TX","Las Vegas, NV",1222,930,1044,14.0,3,11,10,-7,0,546000.0,3048.0645756457566,45261789.0,25217130.5,18037
10784,2019-10-17,346,12266,13487,Spirit Airlines,"Houston, TX","Minneapolis, MN",1034,830,1111,13.0,3,17,10,-7,0,546000.0,3048.0645756457566,45261789.0,25217130.5,18037
10785,2019-10-24,4068,12266,10397,ExpressJet,"Houston, TX","Atlanta, GA",689,1155,1505,27.0,3,24,10,-5,0,230000.0,1227.9547511312217,221495.0,82789.0,18037
10786,2018-10-10,3676,12266,12953,SkyWest Airlines,"Houston, TX","New York, NY",1416,610,1046,9.0,2,10,10,-17,0,370000.0,1711.291777188329,13333889.0,6723497.0,18037
10787,2018-10-01,3804,12266,14869,SkyWest Airlines,"Houston, TX","Salt Lake City, UT",1195,755,1019,32.0,0,1,10,-2,0,370000.0,1711.291777188329,13333889.0,6723497.0,18037
10788,2019-10-12,3717,12266,11433,SkyWest Airlines,"Houston, TX","Detroit, MI",1075,720,1107,14.0,5,12,10,-24,0,370000.0,1711.291777188329,13333889.0,6723497.0,18037
10789,2018-05-31,2603,14869,13204,Delta Airlines,"Salt Lake City, UT","Orlando, FL",1931,2255,509,20.0,3,31,5,1,1,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10790,2018-05-15,1809,14869,11433,Delta Airlines,"Salt Lake City, UT","Detroit, MI",1481,1350,1921,17.0,1,15,5,39,1,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10791,2019-05-17,2257,14869,12889,Delta Airlines,"Salt Lake City, UT","Las Vegas, NV",368,2030,2058,38.0,4,17,5,23,1,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10792,2018-05-04,2624,14869,13204,Delta Airlines,"Salt Lake City, UT","Orlando, FL",1931,955,1622,19.0,4,4,5,-6,0,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10793,2018-05-19,2082,14869,10397,Delta Airlines,"Salt Lake City, UT","Atlanta, GA",1590,50,624,15.0,5,19,5,2,1,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10794,2019-05-21,2509,14869,12892,Delta Airlines,"Salt Lake City, UT","Los Angeles, CA",590,649,746,13.0,1,21,5,-11,0,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10795,2018-05-27,147,14869,10397,Delta Airlines,"Salt Lake City, UT","Atlanta, GA",1590,1525,2108,29.0,6,27,5,11,1,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10796,2019-05-10,817,14869,12892,Delta Airlines,"Salt Lake City, UT","Los Angeles, CA",590,943,1051,20.0,4,10,5,-1,0,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10797,2018-05-01,199,14869,14747,Delta Airlines,"Salt Lake City, UT","Seattle, WA",689,930,1040,17.0,1,1,5,-6,0,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10798,2018-05-06,1830,14869,12478,Delta Airlines,"Salt Lake City, UT","New York, NY",1990,1715,2350,16.0,6,6,5,-9,0,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10799,2019-05-17,2342,14869,12892,Delta Airlines,"Salt Lake City, UT","Los Angeles, CA",590,835,940,14.0,4,17,5,-9,0,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10800,2018-05-25,1647,14869,12892,Delta Airlines,"Salt Lake City, UT","Los Angeles, CA",590,2200,2258,15.0,4,25,5,-1,0,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10801,2018-05-31,66,14869,10397,Delta Airlines,"Salt Lake City, UT","Atlanta, GA",1590,948,1532,17.0,3,31,5,0,1,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10802,2019-05-07,2702,14869,14747,Delta Airlines,"Salt Lake City, UT","Seattle, WA",689,2225,2334,18.0,1,7,5,10,1,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10803,2019-05-31,2889,14869,14747,Delta Airlines,"Salt Lake City, UT","Seattle, WA",689,2041,2153,39.0,4,31,5,19,1,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10804,2019-05-27,2342,14869,12892,Delta Airlines,"Salt Lake City, UT","Los Angeles, CA",590,835,940,14.0,0,27,5,-19,0,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10805,2019-05-15,2249,14869,12264,Delta Airlines,"Salt Lake City, UT","Washington, DC",1828,1724,2336,17.0,2,15,5,-12,0,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10806,2019-05-06,945,14869,12892,Delta Airlines,"Salt Lake City, UT","Los Angeles, CA",590,2245,2343,13.0,0,6,5,-10,0,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10807,2019-05-21,2730,14869,10397,Delta Airlines,"Salt Lake City, UT","Atlanta, GA",1590,1100,1645,17.0,1,21,5,31,1,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10808,2018-05-24,2537,14869,11292,Delta Airlines,"Salt Lake City, UT","Denver, CO",391,830,1009,23.0,3,24,5,-15,0,1094720.0,6025.476780185759,372431466.0,172868906.0,10417
10809,2018-05-26,72,14869,12478,JetBlue Airways,"Salt Lake City, UT","New York, NY",1990,2319,545,14.0,5,26,5,2,1,1159400.0,5775.677233429395,105762046.0,54864422.0,10417
10810,2018-05-14,72,14869,12478,JetBlue Airways,"Salt Lake City, UT","New York, NY",1990,2319,545,11.0,0,14,5,7,1,1159400.0,5775.677233429395,105762046.0,54864422.0,10417
10811,2018-05-19,648,14869,10721,JetBlue Airways,"Salt Lake City, UT","Boston, MA",2105,2309,541,21.0,5,19,5,-8,0,1159400.0,5775.677233429395,105762046.0,54864422.0,10417
10812,2018-05-30,4506,14869,12266,SkyWest Airlines,"Salt Lake City, UT","Houston, TX",1195,930,1338,30.0,2,30,5,-3,0,406500.0,1779.1107078039927,12279100.0,6492944.0,10417
10813,2018-05-04,3081,14869,12892,SkyWest Airlines,"Salt Lake City, UT","Los Angeles, CA",590,1446,1549,14.0,4,4,5,-14,0,406500.0,1779.1107078039927,12279100.0,6492944.0,10417
10814,2018-05-22,4722,14869,11292,SkyWest Airlines,"Salt Lake City, UT","Denver, CO",391,1550,1727,31.0,1,22,5,20,1,406500.0,1779.1107078039927,12279100.0,6492944.0,10417
10815,2018-05-01,5913,14869,11292,SkyWest Airlines,"Salt Lake City, UT","Denver, CO",391,850,1032,21.0,1,1,5,-19,0,406500.0,1779.1107078039927,12279100.0,6492944.0,10417
10816,2018-05-29,761,14869,14747,Alaska Airlines,"Salt Lake City, UT","Seattle, WA",689,606,708,15.0,1,29,5,-11,0,556900.0,3455.2846441947568,80595763.0,42011843.0,10417
10817,2019-06-08,2363,13232,12191,Southwest Airlines,"Chicago, IL","Houston, TX",937,1655,1935,10.0,5,8,6,-20,0,1038000.0,5691.665745856353,330197128.0,176417715.0,7332
10818,2018-06-08,2427,13232,10721,Southwest Airlines,"Chicago, IL","Boston, MA",861,715,1035,13.0,4,8,6,-20,0,1038000.0,5691.665745856353,330197128.0,176417715.0,7332
10819,2019-06-14,354,13232,12953,Southwest Airlines,"Chicago, IL","New York, NY",725,805,1110,12.0,4,14,6,-11,0,1038000.0,5691.665745856353,330197128.0,176417715.0,7332
10820,2018-06-11,1249,13232,13204,Southwest Airlines,"Chicago, IL","Orlando, FL",990,700,1025,11.0,0,11,6,-7,0,1038000.0,5691.665745856353,330197128.0,176417715.0,7332
10821,2018-06-13,1360,13232,12889,Southwest Airlines,"Chicago, IL","Las Vegas, NV",1521,1720,1910,17.0,2,13,6,34,1,1038000.0,5691.665745856353,330197128.0,176417715.0,7332
10822,2019-06-25,2417,13232,10721,Southwest Airlines,"Chicago, IL","Boston, MA",861,500,815,12.0,1,25,6,-10,0,1038000.0,5691.665745856353,330197128.0,176417715.0,7332
10823,2019-06-15,3995,13232,12889,Southwest Airlines,"Chicago, IL","Las Vegas, NV",1521,1140,1325,8.0,5,15,6,-14,0,1038000.0,5691.665745856353,330197128.0,176417715.0,7332
10824,2018-06-11,2306,13232,14107,Southwest Airlines,"Chicago, IL","Phoenix, AZ",1444,605,740,21.0,0,11,6,-8,0,1038000.0,5691.665745856353,330197128.0,176417715.0,7332
10825,2018-06-15,1231,13232,13487,Southwest Airlines,"Chicago, IL","Minneapolis, MN",349,530,655,11.0,4,15,6,28,1,1038000.0,5691.665745856353,330197128.0,176417715.0,7332
10826,2018-06-29,2268,13232,14100,Southwest Airlines,"Chicago, IL","Philadelphia, PA",668,2215,100,8.0,4,29,6,37,1,1038000.0,5691.665745856353,330197128.0,176417715.0,7332
10827,2018-06-13,1809,13232,10721,Southwest Airlines,"Chicago, IL","Boston, MA",861,1240,1600,13.0,2,13,6,-27,0,1038000.0,5691.665745856353,330197128.0,176417715.0,7332
10828,2018-06-15,636,13232,14107,Southwest Airlines,"Chicago, IL","Phoenix, AZ",1444,945,1125,21.0,4,15,6,4,1,1038000.0,5691.665745856353,330197128.0,176417715.0,7332
10829,2019-06-29,4783,13232,12191,Southwest Airlines,"Chicago, IL","Houston, TX",937,1235,1515,8.0,5,29,6,12,1,1038000.0,5691.665745856353,330197128.0,176417715.0,7332
10830,2019-06-04,4523,13232,12191,Southwest Airlines,"Chicago, IL","Houston, TX",937,730,1015,9.0,1,4,6,-16,0,1038000.0,5691.665745856353,330197128.0,176417715.0,7332
10831,2019-06-29,1479,13232,11057,Southwest Airlines,"Chicago, IL","Charlotte, NC",584,2100,2345,8.0,5,29,6,-2,0,1038000.0,5691.665745856353,330197128.0,176417715.0,7332
10832,2019-06-22,4193,13232,14100,Southwest Airlines,"Chicago, IL","Philadelphia, PA",668,930,1225,11.0,5,22,6,-17,0,1038000.0,5691.665745856353,330197128.0,176417715.0,7332
10833,2019-06-17,2402,13232,12889,Southwest Airlines,"Chicago, IL","Las Vegas, NV",1521,1850,2040,10.0,0,17,6,16,1,1038000.0,5691.665745856353,330197128.0,176417715.0,7332
10834,2018-06-24,4899,13232,12892,Southwest Airlines,"Chicago, IL","Los Angeles, CA",1750,1300,1520,10.0,6,24,6,0,1,1038000.0,5691.665745856353,330197128.0,176417715.0,7332
10835,2019-06-05,1935,13232,11292,Southwest Airlines,"Chicago, IL","Denver, CO",895,1750,1930,20.0,2,5,6,-9,0,1038000.0,5691.665745856353,330197128.0,176417715.0,7332
10836,2019-06-03,3644,13232,11433,SkyWest Airlines,"Chicago, IL","Detroit, MI",228,1255,1509,14.0,0,3,6,2,1,347000.0,1687.8414937759337,11958643.0,6696044.0,7332
10837,2019-06-19,1634,12191,12892,Southwest Airlines,"Houston, TX","Los Angeles, CA",1390,810,930,10.0,2,19,6,12,1,1038000.0,5691.665745856353,330197128.0,176417715.0,5438
10838,2018-06-23,3535,12191,14107,Southwest Airlines,"Houston, TX","Phoenix, AZ",1020,1630,1705,7.0,5,23,6,2,1,1038000.0,5691.665745856353,330197128.0,176417715.0,5438
10839,2019-06-05,1938,12191,13204,Southwest Airlines,"Houston, TX","Orlando, FL",849,705,1020,10.0,2,5,6,23,1,1038000.0,5691.665745856353,330197128.0,176417715.0,5438
10840,2019-06-01,3251,12191,10397,Southwest Airlines,"Houston, TX","Atlanta, GA",696,1850,2150,8.0,5,1,6,13,1,1038000.0,5691.665745856353,330197128.0,176417715.0,5438
10841,2019-06-14,45,12191,13232,Southwest Airlines,"Houston, TX","Chicago, IL",937,1920,2145,7.0,4,14,6,10,1,1038000.0,5691.665745856353,330197128.0,176417715.0,5438
10842,2019-06-16,5151,12191,10397,Southwest Airlines,"Houston, TX","Atlanta, GA",696,1450,1800,17.0,6,16,6,32,1,1038000.0,5691.665745856353,330197128.0,176417715.0,5438
10843,2019-06-24,1050,12191,12889,Southwest Airlines,"Houston, TX","Las Vegas, NV",1235,1700,1805,11.0,0,24,6,38,1,1038000.0,5691.665745856353,330197128.0,176417715.0,5438
10844,2018-06-07,2003,12191,10397,Southwest Airlines,"Houston, TX","Atlanta, GA",696,1220,1530,8.0,3,7,6,-6,0,1038000.0,5691.665745856353,330197128.0,176417715.0,5438
10845,2018-06-09,4595,12191,11292,Southwest Airlines,"Houston, TX","Denver, CO",883,2120,2240,8.0,5,9,6,12,1,1038000.0,5691.665745856353,330197128.0,176417715.0,5438
10846,2019-06-27,2351,11057,12191,Southwest Airlines,"Charlotte, NC","Houston, TX",920,1405,1535,13.0,3,27,6,-5,0,1038000.0,5691.665745856353,330197128.0,176417715.0,22500
10847,2019-06-26,620,11057,12266,American Airlines,"Charlotte, NC","Houston, TX",912,1127,1301,13.0,2,26,6,-13,0,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10848,2018-06-28,426,11057,10397,American Airlines,"Charlotte, NC","Atlanta, GA",226,800,921,40.0,3,28,6,24,1,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10849,2018-06-19,560,11057,14747,American Airlines,"Charlotte, NC","Seattle, WA",2279,730,1004,11.0,1,19,6,-28,0,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10850,2019-06-03,793,11057,14100,American Airlines,"Charlotte, NC","Philadelphia, PA",449,1639,1837,23.0,0,3,6,-16,0,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10851,2019-06-06,624,11057,12889,American Airlines,"Charlotte, NC","Las Vegas, NV",1916,2031,2209,11.0,3,6,6,14,1,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10852,2019-06-13,522,11057,11298,American Airlines,"Charlotte, NC","Dallas/Fort Worth, TX",936,2216,2356,13.0,3,13,6,4,1,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10853,2018-06-20,483,11057,13930,American Airlines,"Charlotte, NC","Chicago, IL",599,2249,2352,16.0,2,20,6,31,1,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10854,2019-06-11,1957,11057,11292,American Airlines,"Charlotte, NC","Denver, CO",1337,930,1103,14.0,1,11,6,-2,0,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10855,2019-06-07,1659,11057,14771,American Airlines,"Charlotte, NC","San Francisco, CA",2296,1633,1907,16.0,4,7,6,15,1,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10856,2019-06-05,2080,11057,13930,American Airlines,"Charlotte, NC","Chicago, IL",599,925,1038,13.0,2,5,6,22,1,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10857,2018-06-12,689,11057,14107,American Airlines,"Charlotte, NC","Phoenix, AZ",1773,955,1120,27.0,1,12,6,-8,0,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10858,2018-06-24,1822,11057,14100,American Airlines,"Charlotte, NC","Philadelphia, PA",449,1305,1447,17.0,6,24,6,4,1,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10859,2019-06-26,709,11057,10397,American Airlines,"Charlotte, NC","Atlanta, GA",226,2241,2352,20.0,2,26,6,-9,0,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10860,2019-06-24,1562,11057,12266,American Airlines,"Charlotte, NC","Houston, TX",912,1319,1454,19.0,0,24,6,1,1,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10861,2018-06-16,1822,11057,14100,American Airlines,"Charlotte, NC","Philadelphia, PA",449,1305,1447,10.0,5,16,6,-20,0,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10862,2018-06-22,2061,11057,14771,American Airlines,"Charlotte, NC","San Francisco, CA",2296,1459,1724,19.0,4,22,6,43,1,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10863,2018-06-11,400,11057,11278,American Airlines,"Charlotte, NC","Washington, DC",331,920,1041,17.0,0,11,6,-2,0,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10864,2018-06-20,2218,11057,12478,American Airlines,"Charlotte, NC","New York, NY",541,2015,2225,21.0,2,20,6,6,1,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10865,2018-06-24,2652,11057,12266,American Airlines,"Charlotte, NC","Houston, TX",912,1312,1447,13.0,6,24,6,-9,0,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10866,2018-06-12,626,11057,14100,American Airlines,"Charlotte, NC","Philadelphia, PA",449,920,1059,12.0,1,12,6,-18,0,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10867,2019-06-11,1186,11057,12478,American Airlines,"Charlotte, NC","New York, NY",541,2210,7,13.0,1,11,6,-24,0,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10868,2018-06-14,1805,11057,11292,American Airlines,"Charlotte, NC","Denver, CO",1337,2220,2349,19.0,3,14,6,5,1,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10869,2018-06-17,423,11057,14100,American Airlines,"Charlotte, NC","Philadelphia, PA",449,1750,1939,11.0,6,17,6,-15,0,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10870,2018-06-12,1956,11057,14771,American Airlines,"Charlotte, NC","San Francisco, CA",2296,940,1208,27.0,1,12,6,-5,0,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10871,2018-06-08,1639,11057,12953,American Airlines,"Charlotte, NC","New York, NY",544,1005,1207,21.0,4,8,6,-15,0,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10872,2018-06-23,785,11057,14771,American Airlines,"Charlotte, NC","San Francisco, CA",2296,735,957,17.0,5,23,6,-5,0,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10873,2019-06-22,430,11057,11298,American Airlines,"Charlotte, NC","Dallas/Fort Worth, TX",936,600,743,22.0,5,22,6,24,1,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10874,2019-06-13,776,11057,12889,American Airlines,"Charlotte, NC","Las Vegas, NV",1916,2228,5,20.0,3,13,6,6,1,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10875,2018-06-29,1843,11057,10721,American Airlines,"Charlotte, NC","Boston, MA",728,2034,2249,17.0,4,29,6,1,1,1111750.0,6108.955110497238,276199571.0,192398584.0,22500
10876,2018-06-26,3490,11057,12266,Republic Airways,"Charlotte, NC","Houston, TX",912,1535,1720,33.0,1,26,6,58,1,218030.0,1429.2665662650602,7960874.0,5814993.5,22500
